"['week', 'seconds', 'stnid', 'numberofsatsinsol', 'numberofL1', 'numberofmultisats', 'lat', 'latsigma', 'lon', 'lonsigma', 'hgt', 'hgtsigma', 'und']"
2193,3777.000,"""""",9,9,9,51.04987364610,6.4529,-114.06102629198,1.8076,1042.6657,9.1238,-16.7000
2193,3778.000,"""""",9,9,9,51.04987360659,6.4515,-114.06102643863,1.8078,1042.6367,9.1211,-16.7000
2193,3779.000,"""""",9,9,9,51.04987320021,6.4504,-114.06102656745,1.8080,1042.6234,9.1200,-16.7000
2193,3780.000,"""""",9,9,9,51.04987299604,6.4490,-114.06102645271,1.8081,1042.5812,9.1162,-16.7000
2193,3781.000,"""""",9,9,9,51.04987352228,6.4478,-114.06102671058,1.8082,1042.7018,9.1136,-16.7000
2193,3782.000,"""""",9,9,9,51.04987344717,6.4465,-114.06102643635,1.8084,1042.7031,9.1114,-16.7000
2193,3783.000,"""""",9,9,9,51.04987330067,6.4455,-114.06102637649,1.8087,1042.6872,9.1094,-16.7000
2193,3784.000,"""""",9,9,9,51.04987262958,6.4440,-114.06102615155,1.8090,1042.5638,9.1060,-16.7000
2193,3785.000,"""""",9,9,9,51.04987179166,6.4430,-114.06102592779,1.8093,1042.3875,9.1045,-16.7000
2193,3786.000,"""""",9,9,9,51.04987147176,6.4418,-114.06102575292,1.8094,1042.3080,9.1025,-16.7000
2193,3787.000,"""""",9,9,9,51.04987160046,6.4405,-114.06102549395,1.8093,1042.3741,9.1003,-16.7000
2193,3788.000,"""""",9,9,9,51.04987135687,6.4390,-114.06102550676,1.8093,1042.3777,9.0973,-16.7000
2193,3789.000,"""""",9,9,9,51.04987024679,6.4378,-114.06102538427,1.8095,1042.1514,9.0953,-16.7000
2193,3790.000,"""""",9,9,9,51.04986962190,6.4362,-114.06102525332,1.8098,1042.0414,9.0918,-16.7000
2193,3791.000,"""""",9,9,9,51.04986951486,6.4350,-114.06102503259,1.8102,1042.0330,9.0893,-16.7000
2193,3792.000,"""""",9,9,9,51.04986947911,6.4340,-114.06102497121,1.8105,1042.0310,9.0880,-16.7000
2193,3793.000,"""""",9,9,9,51.04986960309,6.4326,-114.06102483798,1.8105,1042.0640,9.0849,-16.7000
2193,3794.000,"""""",10,10,9,51.04986697699,6.0423,-114.06102493638,1.8078,1041.6262,8.5392,-16.7000
2193,3795.000,"""""",10,10,9,51.04987139363,5.6351,-114.06102428066,1.8053,1042.3340,7.9699,-16.7000
2193,3796.000,"""""",9,9,9,51.04986919917,6.4284,-114.06102420355,1.8107,1041.9261,9.0774,-16.7000
2193,3797.000,"""""",9,9,9,51.04986911735,6.4273,-114.06102383996,1.8113,1041.8999,9.0758,-16.7000
2193,3798.000,"""""",9,9,9,51.04986890550,6.4259,-114.06102362307,1.8118,1041.8017,9.0727,-16.7000
2193,3799.000,"""""",9,9,9,51.04986834726,6.4235,-114.06102325960,1.8119,1041.6710,9.0630,-16.7000
2193,3800.000,"""""",9,9,9,51.04986794173,6.4223,-114.06102316484,1.8119,1041.5463,9.0602,-16.7000
2193,3801.000,"""""",9,9,9,51.04986739706,6.4212,-114.06102320102,1.8116,1041.3997,9.0598,-16.7000
2193,3802.000,"""""",9,9,9,51.04986769178,6.4202,-114.06102311927,1.8118,1041.4027,9.0583,-16.7000
2193,3803.000,"""""",9,9,9,51.04986670032,6.4196,-114.06102287575,1.8123,1041.1567,9.0580,-16.7000
2193,3804.000,"""""",9,9,9,51.04986696632,6.4184,-114.06102267835,1.8127,1041.1169,9.0552,-16.7000
2193,3805.000,"""""",9,9,9,51.04986677842,6.4173,-114.06102245735,1.8134,1041.0378,9.0536,-16.7000
2193,3806.000,"""""",9,9,9,51.04986646197,6.4162,-114.06102211291,1.8136,1040.9342,9.0530,-16.7000
2193,3807.000,"""""",9,9,9,51.04986579378,6.4154,-114.06102207221,1.8135,1040.8088,9.0525,-16.7000
2193,3808.000,"""""",9,9,9,51.04986602805,6.4139,-114.06102225953,1.8135,1040.8364,9.0492,-16.7000
2193,3809.000,"""""",9,9,9,51.04986608382,6.4124,-114.06102238868,1.8135,1040.8687,9.0461,-16.7000
2193,3810.000,"""""",9,9,9,51.04986647125,6.4112,-114.06102216124,1.8138,1040.8650,9.0443,-16.7000
2193,3811.000,"""""",9,9,9,51.04986607023,6.4102,-114.06102222228,1.8144,1040.7391,9.0433,-16.7000
2193,3812.000,"""""",9,9,9,51.04986614014,6.4089,-114.06102219669,1.8147,1040.7441,9.0427,-16.7000
2193,3813.000,"""""",9,9,9,51.04986615051,6.4076,-114.06102224517,1.8150,1040.7386,9.0388,-16.7000
2193,3814.000,"""""",9,9,9,51.04986622884,6.4059,-114.06102207409,1.8150,1040.6617,9.0349,-16.7000
2193,3815.000,"""""",9,9,9,51.04986554926,6.4042,-114.06102232138,1.8150,1040.4684,9.0304,-16.7000
2193,3816.000,"""""",9,9,9,51.04986558345,6.4029,-114.06102246017,1.8149,1040.4913,9.0284,-16.7000
2193,3817.000,"""""",8,8,8,51.04987320434,6.6223,-114.06102463081,1.8338,1043.8680,10.6570,-16.7000
2193,3818.000,"""""",9,9,8,51.04986972296,6.6165,-114.06102521991,1.8331,1043.8669,10.6227,-16.7000
2193,3819.000,"""""",9,9,8,51.04986341570,6.4576,-114.06102471673,1.8200,1043.1485,9.4837,-16.7000
2193,3820.000,"""""",9,9,8,51.04986031979,6.4405,-114.06102336398,1.8185,1044.0555,9.3700,-16.7000
2193,3821.000,"""""",9,9,9,51.04984745127,6.4295,-114.06101782730,1.8180,1042.3495,9.2918,-16.7000
2193,3822.000,"""""",9,9,9,51.04983425548,6.4156,-114.06100685871,1.8180,1041.3028,9.1917,-16.7000
2193,3823.000,"""""",9,9,9,51.04981970066,6.4187,-114.06098815938,1.8197,1039.5022,9.2174,-16.7000
2193,3824.000,"""""",9,9,9,51.04981226380,6.4357,-114.06096424804,1.8216,1040.0371,9.3368,-16.7000
2193,3825.000,"""""",9,9,9,51.04981006600,6.4315,-114.06093630700,1.8216,1041.7662,9.3068,-16.7000
2193,3826.000,"""""",8,8,8,51.04980866122,6.6089,-114.06090964178,1.8353,1043.1228,10.6270,-16.7000
2193,3827.000,"""""",8,8,8,51.04980546242,6.6070,-114.06088269098,1.8364,1043.0935,10.6234,-16.7000
2193,3828.000,"""""",8,8,8,51.04980312825,6.6059,-114.06085488935,1.8389,1043.0169,10.6209,-16.7000
2193,3829.000,"""""",8,8,8,51.04980142134,6.6034,-114.06082619426,1.8381,1042.9124,10.6164,-16.7000
2193,3830.000,"""""",8,8,8,51.04979893121,6.6038,-114.06079574305,1.8402,1042.8538,10.6193,-16.7000
2193,3831.000,"""""",8,8,7,51.04979699480,6.6025,-114.06076299238,1.8470,1042.7793,10.6200,-16.7000
2193,3832.000,"""""",8,8,8,51.04979541501,6.6012,-114.06072856866,1.8420,1042.7174,10.6162,-16.7000
2193,3833.000,"""""",9,9,9,51.04978493468,4.7329,-114.06069423309,1.8377,1041.1117,7.5265,-16.7000
2193,3834.000,"""""",9,9,8,51.04978715206,4.3664,-114.06066134288,1.8353,1041.7710,6.9216,-16.7000
2193,3835.000,"""""",9,9,9,51.04977638344,4.0951,-114.06063169634,1.8351,1040.0858,6.4395,-16.7000
2193,3836.000,"""""",8,8,8,51.04976802687,4.5160,-114.06060575955,1.8355,1039.2692,6.8232,-16.7000
2193,3837.000,"""""",9,9,9,51.04977227248,4.0668,-114.06058368708,1.8328,1039.6960,6.3805,-16.7000
2193,3838.000,"""""",9,9,9,51.04977281854,4.0107,-114.06056658760,1.8329,1040.0220,6.2369,-16.7000
2193,3839.000,"""""",9,9,9,51.04977182905,3.9258,-114.06055171132,1.8354,1039.7547,6.2112,-16.7000
2193,3840.000,"""""",8,8,8,51.04976652496,4.1977,-114.06053676121,1.8352,1039.3267,6.2104,-16.7000
2193,3841.000,"""""",9,9,8,51.04976852860,4.1694,-114.06052034556,1.8347,1039.8255,6.2016,-16.7000
2193,3842.000,"""""",9,9,8,51.04977045209,3.9886,-114.06050487386,1.8368,1040.0686,6.1531,-16.7000
2193,3843.000,"""""",9,9,8,51.04976839914,3.9940,-114.06049240627,1.8351,1039.7510,6.1571,-16.7000
2193,3844.000,"""""",10,10,8,51.04976715977,3.9576,-114.06048245336,1.8240,1038.1191,5.8788,-16.7000
2193,3845.000,"""""",10,10,9,51.04976441844,3.9101,-114.06046704815,1.8187,1038.9202,5.7822,-16.7000
2193,3846.000,"""""",10,10,8,51.04976246610,3.9508,-114.06043769332,1.8111,1039.2376,5.7138,-16.7000
2193,3847.000,"""""",8,8,7,51.04976108852,6.5768,-114.06040448074,1.8369,1041.6322,10.5732,-16.7000
2193,3848.000,"""""",10,10,10,51.04972634563,4.1704,-114.06037738237,1.8068,1039.0845,5.9670,-16.7000
2193,3849.000,"""""",10,10,10,51.04968947156,4.2000,-114.06036727029,1.8158,1039.1421,6.2232,-16.7000
2193,3850.000,"""""",8,8,8,51.04965223230,6.5760,-114.06036743442,1.8376,1041.8592,10.5752,-16.7000
2193,3851.000,"""""",8,8,8,51.04960167657,6.5776,-114.06037052248,1.8381,1042.1926,10.5815,-16.7000
2193,3852.000,"""""",10,10,0,51.04959260603,2.8193,-114.06035985787,4.1618,1044.6388,4.8246,-16.7000
2193,3853.000,"""""",9,9,0,51.04955716980,3.1862,-114.06040490756,5.3286,1042.2544,5.2666,-16.7000
2193,3854.000,"""""",9,9,0,51.04950674102,3.2224,-114.06041099426,5.3316,1039.3785,5.3330,-16.7000
2193,3855.000,"""""",9,9,0,51.04948390390,3.1597,-114.06041408727,5.3560,1041.0763,5.1944,-16.7000
2193,3856.000,"""""",8,8,0,51.04945421470,3.5379,-114.06040988037,5.6277,1041.7638,5.7029,-16.7000
2193,3857.000,"""""",9,9,0,51.04944557395,3.0998,-114.06042091781,5.3281,1041.6752,5.1041,-16.7000
2193,3858.000,"""""",9,9,0,51.04942498938,3.0781,-114.06042681541,5.3194,1041.3402,5.0722,-16.7000
2193,3859.000,"""""",9,9,0,51.04939790463,3.0653,-114.06044660011,5.3519,1042.2871,5.0475,-16.7000
2193,3860.000,"""""",8,8,0,51.04936463503,4.7020,-114.06049950851,5.5383,1039.8846,7.0350,-16.7000
2193,3861.000,"""""",8,8,0,51.04933620993,3.1859,-114.06057807879,7.1118,1041.0502,4.9461,-16.7000
2193,3862.000,"""""",6,6,5,51.04905263468,23.4317,-114.06106197305,26.4507,987.6992,49.2575,-16.7000
2193,3863.000,"""""",5,5,1,51.04896197368,84.7183,-114.06129041091,96.1600,1096.9638,112.0266,-16.7000
2193,3864.000,"""""",5,5,5,51.04900524126,39.1413,-114.06100791487,35.5015,1031.7024,52.6899,-16.7000
2193,3865.000,"""""",5,5,5,51.04900180992,33.4445,-114.06115729816,11.3147,1032.6888,17.2248,-16.7000
2193,3866.000,"""""",0,0,0,51.04901178640,33.4315,-114.06120690516,11.2969,1029.2177,17.1847,-16.7000
2193,3867.000,"""""",0,0,0,51.04901178640,33.4315,-114.06120690516,11.2969,1029.2177,17.1847,-16.7000
2193,3868.000,"""""",5,5,4,51.04900008935,35.5623,-114.06100787616,26.3881,1107.1603,65.6583,-16.7000
2193,3869.000,"""""",5,5,4,51.04899930073,35.5670,-114.06114105585,26.3494,1110.6049,65.5498,-16.7000
2193,3870.000,"""""",5,5,4,51.04900776396,35.7547,-114.06128045542,26.4330,1107.7324,65.7309,-16.7000
2193,3871.000,"""""",5,5,3,51.04932064575,15.1105,-114.06176674052,9.4453,1047.1184,24.1894,-16.7000
2193,3872.000,"""""",6,6,3,51.04936057426,8.1284,-114.06187675765,3.1719,1049.0457,11.6640,-16.7000
2193,3873.000,"""""",6,6,5,51.04935311221,8.0376,-114.06198217836,3.1450,1047.0011,11.5596,-16.7000
2193,3874.000,"""""",5,5,5,51.04900778268,39.1850,-114.06169811180,28.6500,1112.5613,70.7319,-16.7000
2193,3875.000,"""""",6,6,6,51.04930673043,13.7893,-114.06215030461,9.0360,1051.4709,23.6933,-16.7000
2193,3876.000,"""""",6,6,0,51.04927164135,30.9742,-114.06217545424,19.4957,1060.1406,40.7769,-16.7000
2193,3877.000,"""""",5,5,5,51.04907106216,37.3710,-114.06200450222,27.3963,1103.6661,67.8343,-16.7000
2193,3878.000,"""""",6,6,0,51.04924685757,34.3277,-114.06226332056,24.1177,1071.3464,57.6835,-16.7000
2193,3879.000,"""""",5,5,5,51.04908168824,36.7845,-114.06212231535,26.9893,1103.3185,66.8896,-16.7000
2193,3880.000,"""""",8,8,0,51.04917548870,18.8332,-114.06229378449,12.8365,1075.0657,25.1395,-16.7000
2193,3881.000,"""""",7,7,0,51.04920209342,26.9123,-114.06233439995,17.5678,1073.5684,35.7301,-16.7000
2193,3882.000,"""""",7,7,6,51.04920138985,19.3607,-114.06236794382,14.3943,1065.9952,34.5286,-16.7000
2193,3883.000,"""""",6,6,6,51.04908631157,35.8920,-114.06225360318,26.1140,1088.5595,64.3272,-16.7000
2193,3884.000,"""""",6,6,6,51.04908524935,35.5907,-114.06228729694,25.8666,1088.0934,63.7194,-16.7000
2193,3885.000,"""""",6,6,6,51.04910778918,35.4265,-114.06234497762,25.7430,1089.3517,63.3792,-16.7000
2193,3886.000,"""""",6,6,6,51.04915154394,35.3077,-114.06239009898,25.6584,1089.6418,63.1788,-16.7000
2193,3887.000,"""""",6,6,6,51.04921653023,35.3895,-114.06239026126,25.7276,1089.7104,63.5271,-16.7000
2193,3888.000,"""""",6,6,6,51.04940798641,14.1274,-114.06232730249,20.5410,1016.7854,23.0616,-16.7000
2193,3889.000,"""""",6,6,6,51.04950385238,14.0930,-114.06232631899,20.4960,1017.4317,22.9655,-16.7000
2193,3890.000,"""""",8,8,5,51.04974971267,5.8128,-114.06269327241,3.0172,1041.4851,9.7801,-16.7000
2193,3891.000,"""""",9,9,7,51.04985181922,5.0469,-114.06267348012,2.3691,1041.3592,8.7268,-16.7000
2193,3892.000,"""""",9,9,9,51.04994655556,5.0288,-114.06265338555,2.2794,1041.3085,8.6588,-16.7000
2193,3893.000,"""""",9,9,9,51.05004498670,5.0079,-114.06265181175,2.2097,1041.1127,8.5802,-16.7000
2193,3894.000,"""""",8,8,8,51.05013734422,5.1730,-114.06263791790,2.1254,1040.2036,8.4936,-16.7000
2193,3895.000,"""""",6,6,6,51.04993681055,35.9075,-114.06228332658,26.2275,1102.1727,64.7404,-16.7000
2193,3896.000,"""""",0,0,0,51.04998563604,35.7875,-114.06227620249,26.1334,1102.5484,64.5286,-16.7000
2193,3897.000,"""""",5,5,5,51.05039698563,13.4313,-114.06235561019,18.4257,994.4243,50.8086,-16.7000
2193,3898.000,"""""",5,5,5,51.04804517174,134.7572,-114.06009763187,78.3450,1711.6476,356.7027,-16.7000
2193,3899.000,"""""",0,0,0,51.04804517174,134.7572,-114.06009763187,78.3450,1711.6476,356.7027,-16.7000
2193,3900.000,"""""",0,0,0,51.04804517174,134.7572,-114.06009763187,78.3450,1711.6476,356.7027,-16.7000
2193,3901.000,"""""",5,5,4,51.05059919643,134.3938,-114.06217644036,78.2391,1051.0016,356.2675,-16.7000
2193,3902.000,"""""",5,5,4,51.05064396799,48.2840,-114.06216222473,29.7372,1058.8017,137.1172,-16.7000
2193,3903.000,"""""",5,5,5,51.05083595724,46.1820,-114.06229737353,28.6075,1018.2146,132.1075,-16.7000
2193,3904.000,"""""",5,5,5,51.05085431328,45.3380,-114.06228514374,28.1542,1023.8606,130.1879,-16.7000
2193,3905.000,"""""",5,5,5,51.05095095112,44.0514,-114.06236164603,27.4676,1001.7011,127.1651,-16.7000
2193,3906.000,"""""",5,5,5,51.05082383959,42.7223,-114.06224932728,26.7571,1041.9110,124.1006,-16.7000
2193,3907.000,"""""",5,5,5,51.05087574370,42.1792,-114.06229684362,26.4698,1029.3500,122.8804,-16.7000
2193,3908.000,"""""",5,5,5,51.05089561408,41.8968,-114.06231304509,26.3215,1023.8863,122.2874,-16.7000
2193,3909.000,"""""",6,6,5,51.05091044137,13.9972,-114.06232231087,20.3764,1018.6562,22.5973,-16.7000
2193,3910.000,"""""",6,6,6,51.05091427207,13.9613,-114.06232779547,20.3288,1017.3293,22.5200,-16.7000
2193,3911.000,"""""",6,6,6,51.05090943403,13.9409,-114.06231944429,20.3002,1018.3270,22.4677,-16.7000
2193,3912.000,"""""",6,6,6,51.05090853549,13.9131,-114.06232272369,20.2580,1019.0847,22.4162,-16.7000
2193,3913.000,"""""",6,6,6,51.05090946435,13.8938,-114.06232367779,20.2237,1018.3869,22.3826,-16.7000
2193,3914.000,"""""",9,9,6,51.05103631325,4.9081,-114.06262433688,1.9761,1039.0966,8.4512,-16.7000
2193,3915.000,"""""",9,9,6,51.05103359992,4.8957,-114.06262510773,1.9420,1038.9421,8.4260,-16.7000
2193,3916.000,"""""",9,9,6,51.05103284576,4.8843,-114.06262072297,1.9193,1038.6417,8.4080,-16.7000
2193,3917.000,"""""",9,9,9,51.05103217959,4.8753,-114.06262155151,1.8979,1038.7334,8.3905,-16.7000
2193,3918.000,"""""",9,9,9,51.05102953320,4.8683,-114.06261837693,1.8807,1038.6154,8.3786,-16.7000
2193,3919.000,"""""",9,9,9,51.05102987722,4.8616,-114.06261811487,1.8631,1038.4225,8.3653,-16.7000
2193,3920.000,"""""",9,9,9,51.05102944045,4.8584,-114.06261855632,1.8503,1038.4137,8.3556,-16.7000
2193,3921.000,"""""",9,9,9,51.05102948868,4.8556,-114.06262071652,1.8417,1038.8179,8.3493,-16.7000
2193,3922.000,"""""",10,10,9,51.05104177298,4.7096,-114.06262273878,1.8351,1041.8389,8.0723,-16.7000
2193,3923.000,"""""",9,9,9,51.05102747072,4.8506,-114.06262031011,1.8313,1038.7373,8.3365,-16.7000
2193,3924.000,"""""",10,10,10,51.05103763777,4.7065,-114.06262235880,1.8273,1040.8628,8.0644,-16.7000
2193,3925.000,"""""",9,9,9,51.05103004059,4.8481,-114.06262199027,1.8259,1038.8047,8.3308,-16.7000
2193,3926.000,"""""",10,10,10,51.05106654572,4.1668,-114.06262333249,1.8217,1046.1169,7.0410,-16.7000
2193,3927.000,"""""",9,9,9,51.05102936322,4.8472,-114.06262181494,1.8214,1039.0182,8.3272,-16.7000
2193,3928.000,"""""",9,9,9,51.05102949567,4.8462,-114.06262062446,1.8198,1038.7962,8.3255,-16.7000
2193,3929.000,"""""",9,9,9,51.05102842301,4.8451,-114.06262206100,1.8183,1038.8319,8.3230,-16.7000
2193,3930.000,"""""",10,10,10,51.05104254306,4.7005,-114.06262264381,1.8163,1041.4763,8.0519,-16.7000
2193,3931.000,"""""",10,10,10,51.05109533902,4.0831,-114.06262271585,1.8128,1051.8824,6.8822,-16.7000
2193,3932.000,"""""",9,9,9,51.05103048479,4.8401,-114.06261991184,1.8134,1038.8250,8.3160,-16.7000
2193,3933.000,"""""",10,10,9,51.05105960970,4.1973,-114.06262088668,1.8112,1044.4418,7.1014,-16.7000
2193,3934.000,"""""",9,9,9,51.05103182002,4.8381,-114.06261889447,1.8115,1038.6399,8.3135,-16.7000
2193,3935.000,"""""",10,10,10,51.05105638074,4.3894,-114.06262058965,1.8114,1043.7403,7.4677,-16.7000
2193,3936.000,"""""",9,9,9,51.05103278760,4.8372,-114.06262076495,1.8115,1038.9649,8.3126,-16.7000
2193,3937.000,"""""",9,9,9,51.05103301371,4.8365,-114.06262094416,1.8111,1038.8665,8.3114,-16.7000
2193,3938.000,"""""",10,10,9,51.05104039818,4.6929,-114.06262113845,1.8103,1040.3615,8.0421,-16.7000
2193,3939.000,"""""",9,9,9,51.05103296245,4.8353,-114.06262022545,1.8101,1039.0821,8.3093,-16.7000
2193,3940.000,"""""",10,10,10,51.05103623913,4.6923,-114.06261948062,1.8097,1039.6121,8.0406,-16.7000
2193,3941.000,"""""",9,9,9,51.05103499371,4.8355,-114.06262030176,1.8096,1039.3510,8.3089,-16.7000
2193,3942.000,"""""",10,10,10,51.05103691978,4.6923,-114.06262090326,1.8089,1039.8600,8.0398,-16.7000
2193,3943.000,"""""",9,9,9,51.05103586342,4.8352,-114.06261997863,1.8089,1039.3546,8.3078,-16.7000
2193,3944.000,"""""",9,9,9,51.05103653631,4.8353,-114.06261988075,1.8088,1039.2673,8.3073,-16.7000
2193,3945.000,"""""",9,9,9,51.05103704995,4.8348,-114.06262068284,1.8086,1039.3048,8.3061,-16.7000
2193,3946.000,"""""",9,9,9,51.05103804284,4.8351,-114.06262041507,1.8087,1039.3594,8.3062,-16.7000
2193,3947.000,"""""",9,9,9,51.05104493019,4.8379,-114.06262051159,1.8101,1039.4300,8.3087,-16.7000
2193,3948.000,"""""",9,9,9,51.05107146019,4.8403,-114.06261919304,1.8115,1039.5211,8.3094,-16.7000
2193,3949.000,"""""",9,9,9,51.05111751968,4.8403,-114.06261615970,1.8105,1039.7494,8.3088,-16.7000
2193,3950.000,"""""",9,9,9,51.05117901494,4.8415,-114.06261214975,1.8112,1039.8405,8.3102,-16.7000
2193,3951.000,"""""",9,9,9,51.05125564835,4.8406,-114.06260555158,1.8107,1040.1144,8.3089,-16.7000
2193,3952.000,"""""",10,10,10,51.05134590650,3.6869,-114.06259986003,1.8102,1040.5560,6.1169,-16.7000
2193,3953.000,"""""",10,10,10,51.05144415631,3.6710,-114.06259414950,1.8103,1041.0325,6.0848,-16.7000
2193,3954.000,"""""",9,9,9,51.05154961627,4.8406,-114.06258689431,1.8115,1041.2551,8.3076,-16.7000
2193,3955.000,"""""",10,10,9,51.05166993185,4.7660,-114.06258289981,1.7978,1044.8941,7.2598,-16.7000
2193,3956.000,"""""",10,10,9,51.05178633516,4.7630,-114.06257407127,1.7958,1043.7525,7.2418,-16.7000
2193,3957.000,"""""",10,10,9,51.05190666088,4.7536,-114.06256577128,1.7941,1042.2299,7.0990,-16.7000
2193,3958.000,"""""",11,11,10,51.05203907014,3.8157,-114.06255868993,1.7941,1043.3594,5.6425,-16.7000
2193,3959.000,"""""",10,10,9,51.05217472454,3.9703,-114.06255415938,1.8080,1045.4830,6.6862,-16.7000
2193,3960.000,"""""",10,10,9,51.05230564007,4.7815,-114.06254724826,1.8075,1045.3339,8.2109,-16.7000
2193,3961.000,"""""",11,11,10,51.05244090814,4.5994,-114.06254013583,1.7958,1045.9477,7.1379,-16.7000
2193,3962.000,"""""",11,11,10,51.05258250215,3.7842,-114.06253306322,1.7939,1046.0155,5.7481,-16.7000
2193,3963.000,"""""",11,11,10,51.05271584592,3.7480,-114.06253053962,1.7935,1046.8953,5.6616,-16.7000
2193,3964.000,"""""",11,11,10,51.05285683501,3.7256,-114.06252674145,1.7924,1047.3149,5.5908,-16.7000
2193,3965.000,"""""",11,11,10,51.05299684324,3.6997,-114.06252270480,1.7925,1047.8872,5.5423,-16.7000
2193,3966.000,"""""",11,11,10,51.05313682945,3.6824,-114.06251744944,1.7915,1048.2431,5.4843,-16.7000
2193,3967.000,"""""",11,11,10,51.05327892070,3.6681,-114.06251227815,1.7915,1049.2217,5.4654,-16.7000
2193,3968.000,"""""",11,11,10,51.05342048345,3.6469,-114.06250751888,1.7907,1050.3089,5.3816,-16.7000
2193,3969.000,"""""",10,10,10,51.05356042136,3.6350,-114.06250312222,1.8058,1051.0759,6.0335,-16.7000
2193,3970.000,"""""",9,9,9,51.05370351032,4.7815,-114.06249875938,1.8067,1051.8950,8.2323,-16.7000
2193,3971.000,"""""",11,11,10,51.05384399755,3.6746,-114.06249225921,1.7954,1051.6569,5.6588,-16.7000
2193,3972.000,"""""",11,11,10,51.05398673532,3.6574,-114.06249144056,1.7978,1054.5864,5.7118,-16.7000
2193,3973.000,"""""",10,10,10,51.05413159674,3.6430,-114.06248431402,1.8052,1053.4490,6.0492,-16.7000
2193,3974.000,"""""",11,11,10,51.05427704268,3.6292,-114.06247948433,1.7924,1054.1562,5.4830,-16.7000
2193,3975.000,"""""",10,10,10,51.05442385345,3.6187,-114.06247549076,1.8045,1054.4916,6.0007,-16.7000
2193,3976.000,"""""",10,10,10,51.05457252538,3.6052,-114.06246878589,1.8047,1055.2630,5.9745,-16.7000
2193,3977.000,"""""",10,10,10,51.05472288461,3.5929,-114.06246013091,1.8053,1055.9231,5.9506,-16.7000
2193,3978.000,"""""",10,10,10,51.05487515887,3.5838,-114.06245370821,1.8047,1056.4471,5.9325,-16.7000
2193,3979.000,"""""",10,10,10,51.05503118857,3.5791,-114.06244571844,1.8053,1057.0914,5.9234,-16.7000
2193,3980.000,"""""",10,10,10,51.05519182555,3.5765,-114.06243841180,1.8049,1057.9054,5.9149,-16.7000
2193,3981.000,"""""",10,10,10,51.05535606985,3.6053,-114.06243149696,1.8057,1058.9272,5.9671,-16.7000
2193,3982.000,"""""",10,10,10,51.05552283257,3.6103,-114.06242607592,1.8055,1059.9451,5.9826,-16.7000
2193,3983.000,"""""",9,9,9,51.05569391904,4.7802,-114.06242023421,1.8054,1061.4252,8.2243,-16.7000
2193,3984.000,"""""",9,9,9,51.05586209764,4.7811,-114.06241395983,1.8074,1062.1996,8.2260,-16.7000
2193,3985.000,"""""",8,8,8,51.05602684928,4.9893,-114.06241017627,1.8225,1062.9135,8.2386,-16.7000
2193,3986.000,"""""",9,9,9,51.05619919611,4.8173,-114.06240561103,1.8425,1063.7660,8.2727,-16.7000
2193,3987.000,"""""",9,9,9,51.05637261179,4.8054,-114.06240386464,1.8331,1064.4579,8.2580,-16.7000
2193,3988.000,"""""",9,9,9,51.05654777391,4.7960,-114.06240250215,1.8251,1065.2570,8.2460,-16.7000
2193,3989.000,"""""",9,9,9,51.05672361141,4.7906,-114.06240397343,1.8212,1065.8959,8.2387,-16.7000
2193,3990.000,"""""",9,9,9,51.05690069804,4.7915,-114.06240827269,1.8412,1066.5867,8.2580,-16.7000
2193,3991.000,"""""",9,9,9,51.05707923966,4.7874,-114.06241596332,1.8348,1067.3142,8.2507,-16.7000
2193,3992.000,"""""",10,10,10,51.05729235587,1.9734,-114.06242287571,1.8930,1074.3633,3.9673,-16.7000
2193,3993.000,"""""",10,10,10,51.05747083130,1.9613,-114.06243178305,1.8675,1075.1324,3.9562,-16.7000
2193,3994.000,"""""",9,9,9,51.05764936226,1.9904,-114.06243952030,1.8200,1075.9393,4.0403,-16.7000
2193,3995.000,"""""",10,10,10,51.05782774934,1.9624,-114.06244695160,1.8085,1076.6498,3.9976,-16.7000
2193,3996.000,"""""",10,10,10,51.05800407400,1.9239,-114.06245322316,1.8032,1077.3729,3.9334,-16.7000
2193,3997.000,"""""",10,10,9,51.05817802076,1.9223,-114.06246085597,1.8030,1078.1558,3.9300,-16.7000
2193,3998.000,"""""",10,10,9,51.05834952087,2.0317,-114.06246744628,1.8408,1078.8520,4.0662,-16.7000
2193,3999.000,"""""",9,9,9,51.05852231038,2.6366,-114.06247434307,2.3953,1079.2275,4.7464,-16.7000
2193,4000.000,"""""",9,9,9,51.05868941988,2.5493,-114.06248416031,2.3557,1080.2955,4.6210,-16.7000
2193,4001.000,"""""",11,11,10,51.05885625112,2.1276,-114.06249224875,1.9932,1081.2537,4.1285,-16.7000
2193,4002.000,"""""",11,11,10,51.05902902022,1.8623,-114.06248952468,1.8679,1079.8353,3.4152,-16.7000
2193,4003.000,"""""",11,11,10,51.05918501840,1.8566,-114.06250337928,1.8542,1082.3773,3.4317,-16.7000
2193,4004.000,"""""",12,12,11,51.05934911852,1.8282,-114.06250372484,1.8383,1081.8044,3.3575,-16.7000
2193,4005.000,"""""",12,12,11,51.05950716894,1.8047,-114.06250354981,1.8310,1081.0545,3.2974,-16.7000
2193,4006.000,"""""",12,12,11,51.05965867529,1.8062,-114.06251409945,1.8292,1082.2617,3.3082,-16.7000
2193,4007.000,"""""",12,12,12,51.05982062757,1.8087,-114.06251135132,1.8224,1081.4891,3.3388,-16.7000
